"DATE","ALSTON BAY UPLAND SURF","BIG GUM LAKE","Boggy Marsh SJ-LC","BUCK LAKE (HIGHLANDS)","Chapman Marsh SJ-AI","Church Lake SJ-QA","Cocoa 9T","Crooked Lake nr Babson Park","Cypress Creek #190 East Marsh","Cypress Creek BIO-5 Surf","CYPRESS CREEK W-17 UPLAND SURF","CYPRESS CREEK W-33 SURF","GATOR LAKE","GREEN SWAMP 1 UPLAND SURF","GREEN SWAMP 4 UPLAND SURF","GREEN SWAMP 6 UPLAND SURF","GREEN SWAMP 7 WETLAND SURF","GREEN SWAMP BAY UPLAND SURF","GREEN SWAMP L-11K SHALLOW","GREEN SWAMP MARSH UPLAND SURF","Hopkins Prairie SJ-LD","Island Lake SJ-LH","Johns Lake SJ-QB","LAKE ANNIE (HIGHLANDS)","Lake Apshawa SJ-LF","Lake Apthorpe","Lake Avalon SJ-LE","LAKE BONNET (HAINES CITY)","LAKE GARFIELD","Lake Gem SJ-AJ","Lake Leonore (Patrick)","Lake Louisa SJ-LJ","Lake Placid","LAKE STREETY","Lake Sylvan","Lake Van","LAKE WALKER","Long Branch OR0649","Long Lake SJ-QD","NORTHEAST LAKELAND WE-NEL-GG-W SURF","NORTHEAST LAKELAND WE-NEL-J-W SURF","NORTHEAST LAKELAND WE-NEL-K-U SURF","PARKS LAKE","POLECAT LAKE","POLK COUNTY T1-MW","POLK COUNTY T2-MW","POLK COUNTY VF-2MW","Prairie Lake","Red Bug Lake SJ-AW","ROMP 58 SURF AQ MONITOR","SPLITOAK","SURVEYORS LAKE","TB2_GW1","TB2_GW2","Trout Lake SJ-QC","Unnamed Cypress SJ-LA","Unnamed Wetland South of 46","WR11_GW1","WR15_GW1","WR16_GW1","WR6_GW1","WR9_GW1"
2013-01-06,96.4908333333333,93.39456,115.994551282051,91.0989743589744,63.4775961538462,81.9068878504673,72.5202857142857,114.2275,69.44,64.5771428571429,62.0557142857143,67.1645,130.418,97.8892682926829,99.3912195121951,94.6941463414634,104.817073170732,98.5282926829268,90.0556097560976,90.1709756097561,18.9892397483972,81.8468944099379,92.9108937198068,109.104285714286,79.6267261904762,68.5885714285714,86.1408333333333,127.183611111111,101.844242424242,48.3404761904762,84.4291428571429,91.5253333333333,90.0688235294118,104.061176470588,36.61025,131.398571428571,139.126285714286,53.277134502924,56.4170588235294,133.232714285714,133.349142857143,131.384857142857,99.9120689655172,140.532571428571,112.533333333333,116.698,123.988,63.6810476190476,66.6079081632653,122.437142857143,64.74,130.366857142857,98.34,98.22,88.6132380952381,68.663515037594,59.1356892857143,64.36,59.87,62.25,60.51,63.47
2013-01-07,96.4816666666667,93.3836,115.996904761905,91.0941025641026,63.4802884615385,81.9042710280374,72.5137142857143,114.22,69.44,64.6047619047619,62.0738095238095,67.21,130.424,97.8875609756097,99.3907317073171,94.690487804878,104.810243902439,98.5209756097561,90.0553658536585,90.1665853658536,18.9825843715979,81.9202857142857,92.9021014492754,109.1,79.6303968253968,68.59,86.1478401360544,127.180555555556,101.836666666667,48.3371428571429,84.4274285714286,91.5191111111111,90.0623529411765,104.057352941176,36.59225,131.399714285714,139.123142857143,53.2568814192344,56.3729411764706,133.229857142857,133.345571428571,131.338428571429,99.9113793103448,140.536285714286,112.55,116.712,123.980666666667,63.6586666666667,66.6,122.41,64.72,130.373428571429,98.32,98.21,88.6105714285714,68.6442857142857,59.1201214285714,64.69,59.96,62.26,60.72,63.62
2013-01-08,96.4725,93.37264,116,91.0892307692308,63.4829807692308,81.9024485981308,72.4966428571429,114.2125,69.44,64.632380952381,62.0919047619048,67.1586666666667,130.43,97.8858536585366,99.390243902439,94.6868292682927,104.803414634146,98.5136585365854,90.0551219512195,90.1621951219512,18.9759289947986,81.9511428571429,92.893309178744,109.097142857143,79.6363888888889,68.5914285714286,86.1698979591837,127.1775,101.829090909091,48.3270454545455,84.4257142857143,91.5128888888889,90.0558823529412,104.053529411765,36.5864285714286,131.400857142857,139.12,53.2461344537815,56.3664935064935,133.227,133.342,131.292,99.9106896551724,140.54,112.566666666667,116.726,123.973333333333,63.6311278195489,66.5968571428571,122.382857142857,64.7,130.38,98.32,98.21,88.6079047619048,68.6388095238095,59.1076168831169,64.61,59.91,62.22,60.74,63.58
2013-01-09,96.4633333333333,93.36168,115.998181818182,91.084358974359,63.4856730769231,81.9185,72.4825,114.205,69.44,64.66,62.11,67.1073333333333,130.424642857143,97.8841463414634,99.389756097561,94.6831707317073,104.796585365854,98.5063414634146,90.0548780487805,90.1578048780488,18.9692736179993,81.9025824175824,92.8845169082126,109.094285714286,79.6457142857143,68.5928571428571,86.1826530612245,127.174444444444,101.821515151515,48.3218831168831,84.424,91.5066666666667,90.0494117647059,104.049705882353,36.57,131.402,139.111071428571,53.2257142857143,56.3488636363636,133.224142857143,133.338428571429,131.245571428571,99.91,140.531785714286,112.583333333333,116.74,123.966,63.6073096804511,66.592156462585,122.355714285714,64.68,130.373571428571,98.3,98.19,88.6052380952381,68.6216666666667,59.0919163101604,64.56,59.86,62.2,60.71,63.53
2013-01-10,96.4541666666667,93.35072,115.99038961039,91.0794871794872,63.4883653846154,81.9362777777778,72.4646428571429,114.1975,69.4185714285714,64.6028571428571,62.0657142857143,67.056,130.419285714286,97.8824390243902,99.3892682926829,94.679512195122,104.789756097561,98.4990243902439,90.0546341463415,90.1534146341463,18.9626182412,81.8669974143504,92.8757246376812,109.091428571429,79.649880952381,68.5942857142857,86.1869897959184,127.171388888889,101.813939393939,48.3278571428571,84.4222857142857,91.5004444444444,90.0429411764706,104.045882352941,36.5672049689441,131.403142857143,139.102142857143,53.2053571428571,56.3284693877551,133.221285714286,133.334857142857,131.199142857143,99.9015151515151,140.523571428571,112.6,116.754,123.958666666667,63.5940625,66.5981292517007,122.328571428571,64.66,130.367142857143,98.29,98.19,88.6025714285714,68.6213305322129,59.083181092437,64.49,59.81,62.18,60.66,63.49
2013-01-11,96.445,93.33976,115.989309210526,91.0746153846154,63.4803549532463,81.9237777777778,72.4339732142857,114.19,69.3971428571429,64.5457142857143,62.0214285714286,67.0046666666667,130.413928571429,97.8807317073171,99.3887804878049,94.6758536585366,104.782926829268,98.4917073170732,90.0543902439024,90.1490243902439,18.9554874803435,81.8560255417957,92.8663043478261,109.088571428571,79.6441666666667,68.5957142857143,86.1765909090909,127.168333333333,101.806363636364,48.3224166666667,84.4205714285714,91.4937777777778,90.0364705882353,104.042058823529,36.5546331521739,131.404285714286,139.093214285714,53.1946041666667,56.3066964285714,133.218428571429,133.331285714286,131.152714285714,99.8930303030303,140.515357142857,112.616666666667,116.768,123.951333333333,63.5762171052632,66.5991477272727,122.301428571429,64.63,130.360714285714,98.28,98.18,88.5996640625,68.6500857843137,59.0732431818182,64.45,59.79,62.16,60.6,63.46
2013-01-12,96.4358333333333,93.3288,115.982514619883,91.0697435897436,63.4577064220184,81.9065555555555,72.4101344537815,114.1825,69.3757142857143,64.4885714285714,61.9771428571429,66.9533333333333,130.408571428571,97.8790243902439,99.3882926829268,94.6721951219512,104.776097560976,98.4843902439024,90.0541463414634,90.1446341463415,18.9481190274586,81.837657219973,92.8565700483092,109.085714285714,79.64025,68.5971428571429,86.169303030303,127.165277777778,101.798787878788,48.3100888888889,84.4188571428571,91.486875,90.03,104.038235294118,36.5335714285714,131.405428571429,139.084285714286,53.1778222222222,56.2909523809524,133.215571428571,133.327714285714,131.106285714286,99.8845454545454,140.507142857143,112.633333333333,116.782,123.944,63.5573684210526,66.5881818181818,122.274285714286,64.61,130.354285714286,98.27,98.17,88.5964583333333,68.6595555555556,59.0541755080214,64.4,59.77,62.14,60.55,63.43
2013-01-13,96.4266666666667,93.31784,115.970555555556,91.0648717948718,63.4364220183486,81.8904444444444,72.3775953458306,114.175,69.3542857142857,64.4314285714286,61.9328571428571,66.902,130.403214285714,97.8773170731707,99.3878048780488,94.6685365853659,104.769268292683,98.4770731707317,90.0539024390244,90.140243902439,18.9412259586307,81.809043956044,92.8474637681159,109.082857142857,79.6465178571429,68.5985714285714,86.1610714285714,127.162222222222,101.791212121212,48.301875,84.4171428571429,91.4804017857143,90.0235294117647,104.034411764706,36.5111524609844,131.406571428571,139.075357142857,53.1468035714286,56.2603571428571,133.212714285714,133.324142857143,131.059857142857,99.8760606060606,140.498928571429,112.65,116.796,123.936666666667,63.5392857142857,66.87853432282,122.247142857143,64.58,130.347857142857,98.26,98.15,88.5934375,68.6500751879699,59.0402381152461,64.33,59.74,62.11,60.5,63.4
2013-01-14,96.4175,93.30688,115.962182539683,91.06,63.415871559633,81.8748888888889,72.3314697802198,114.1675,69.3328571428571,64.3742857142857,61.8885714285714,66.8506666666667,130.397857142857,97.8756097560975,99.3873170731707,94.6648780487805,104.76243902439,98.469756097561,90.0536585365854,90.1358536585366,18.9345705818314,81.7897777777778,92.8386714975845,109.08,79.65,68.6,86.1493571428571,127.159166666667,101.783636363636,48.2880229591837,84.4154285714286,91.4741517857143,90.0170588235294,104.030588235294,36.4809585084034,131.407714285714,139.066428571429,53.128125,56.2106746031746,133.209857142857,133.320571428571,131.013428571429,99.8675757575758,140.490714285714,112.666666666667,116.81,123.929333333333,63.514375,67.1961734693878,122.22,64.56,130.341428571429,98.24,98.14,88.5905208333333,68.6242105263158,59.0217826530612,64.27,59.71,62.09,60.45,63.37
2013-01-15,96.4083333333333,93.29592,115.955357142857,91.0410344827586,63.3953211009174,81.8616761904762,72.3052232142857,114.16,69.3114285714286,64.3171428571429,61.8442857142857,66.7993333333333,130.3925,97.8739024390244,99.3868292682927,94.6612195121951,104.755609756098,98.4624390243902,90.0534146341463,90.1314634146341,18.9279152050321,81.7771470342523,92.8298792270531,109.072857142857,79.6497619047619,68.5924137931034,86.1398888888889,127.156111111111,101.776060606061,48.2815306122449,84.4137142857143,91.4679017857143,90.0105882352941,104.026764705882,36.4640625,131.408857142857,139.0575,53.1037662337662,56.1995321637427,133.207,133.317,130.967,99.8590909090909,140.4825,112.683333333333,116.824,123.922,63.4942513736264,66.9105639097744,122.22,64.53,130.335,98.23,98.13,88.5876041666667,68.623021978022,59.0048566718995,64.23,59.69,62.07,60.42,63.35
2013-01-16,96.3991666666667,93.28496,115.946388888889,91.0220689655172,63.3747706422018,81.8579,72.2703125,114.1525,69.29,64.26,61.8,66.748,130.387142857143,97.8721951219512,99.3863414634146,94.6575609756098,104.748780487805,98.4551219512195,90.0531707317073,90.1270731707317,18.9212598282327,81.7707894736842,92.8210869565217,109.065714285714,79.6402380952381,68.5848275862069,86.131753968254,127.153055555556,101.768484848485,48.2795714285714,84.412,91.4616517857143,90.0041176470588,104.022941176471,36.4450446428571,131.41,139.048571428571,53.0776623376623,56.1856503759399,133.198428571429,133.311285714286,130.940571428571,99.8506060606061,140.474285714286,112.7,116.838,123.914666666667,63.4739246467818,66.6832456140351,122.2,64.51,130.328571428571,98.22,98.12,88.5846875,68.6262087912088,58.9885519350215,64.19,59.66,62.05,60.39,63.32
2013-01-17,96.39,93.274,115.93810090703,91.0031034482759,63.3542201834862,81.8551,72.2285714285714,114.145,69.2685714285714,64.2028571428571,61.7557142857143,66.6966666666667,130.381785714286,97.870487804878,99.3858536585366,94.6539024390244,104.741951219512,98.4478048780488,90.0529268292683,90.1226829268293,18.9146044514334,81.77,92.8122946859904,109.058571428571,79.6344897959184,68.5772413793103,86.1175,127.15,101.760909090909,48.2625714285714,84.4102857142857,91.4554017857143,89.9976470588235,104.019117647059,36.4317786654135,131.401785714286,139.039642857143,53.0551020408163,56.1531224489796,133.189857142857,133.305571428571,130.914142857143,99.8421212121212,140.466071428571,112.716666666667,116.852,123.907333333333,63.4537981859411,66.5114285714286,122.16,64.48,130.322142857143,98.21,98.11,88.5817708333333,68.5686263736264,58.980042570473,64.16,59.63,62.03,60.36,63.29
2013-01-18,96.3696296296296,93.26304,115.928154761905,90.9841379310345,63.3327171500444,81.8521,72.0392857142857,114.1375,69.2471428571429,64.1457142857143,61.7114285714286,66.6453333333333,130.376428571429,97.8687804878049,99.3853658536585,94.650243902439,104.73512195122,98.440487804878,90.0526829268293,90.1182926829268,18.907473690577,81.7633088235294,92.8028743961353,109.051428571429,79.6103720238095,68.5696551724138,86.091,127.139259259259,101.753333333333,48.24625,84.4085714285714,91.4487053571429,89.9911764705882,104.015294117647,36.4118421052632,131.393571428571,139.030714285714,53.0378273809524,56.0996428571429,133.181285714286,133.299857142857,130.887714285714,99.8336363636364,140.457857142857,112.733333333333,116.866,123.9,63.4344444444444,66.4947023809524,122.13,64.45,130.315714285714,98.19,98.1,88.5788617050438,68.5088235294118,58.9563626602564,64.14,59.61,62.01,60.33,63.25
2013-01-19,96.3492592592593,93.25208,115.920729166667,90.9651724137931,63.3144086021505,81.8489,72.0657142857143,114.13,69.2257142857143,64.0885714285714,61.6671428571429,66.594,130.371071428571,97.8670731707317,99.3848780487805,94.6465853658537,104.728292682927,98.4331707317073,90.0524390243902,90.1139024390244,18.8998675456635,81.7541911764706,92.7927585638999,109.044285714286,79.6010509672619,68.5620689655172,86.0721153846154,127.128518518519,101.745757575758,48.2386538461538,84.4068571428571,91.4414208447802,89.9847058823529,104.011470588235,36.3943333333333,131.385357142857,139.021785714286,53.0275317028986,56.078625,133.172714285714,133.294142857143,130.861285714286,99.8251515151515,140.449642857143,112.75,116.88,123.883571428571,63.3916666666667,66.469375,122.09,64.43,130.309285714286,98.19,98.09,88.5760526315789,68.5268343653251,58.9244379901961,64.14,59.61,62,60.31,63.24
2013-01-20,96.3288888888889,93.24112,115.917857142857,90.9462068965517,63.2982795698925,81.8459,72.0314935064935,114.1225,69.2042857142857,64.0314285714286,61.6228571428571,66.5426666666667,130.365714285714,97.8653658536585,99.3843902439024,94.6429268292683,104.721463414634,98.4258536585366,90.0521951219512,90.109512195122,18.8927367848071,81.7525,92.7815151515152,109.037142857143,79.5924553571429,68.5544827586207,86.0600427350427,127.117777777778,101.738181818182,48.2308241758242,84.4051428571429,91.4322596153846,89.9782352941177,104.007647058824,36.3843333333333,131.377142857143,139.012857142857,53.0147897754419,56.0503109243698,133.164142857143,133.288428571429,130.834857142857,99.8166666666667,140.441428571429,112.749791666667,116.87625,123.867142857143,63.3739523809524,66.4602319109462,122.08,64.41,130.302857142857,98.18,98.08,88.5734210526316,68.5450922761449,58.9113931627196,64.12,59.59,61.98,60.29,63.22
2013-01-21,96.3085185185185,93.23016,115.906388888889,90.9272413793103,63.2832258064516,81.8431,71.9073410799727,114.115,69.1828571428571,63.9742857142857,61.5785714285714,66.4913333333333,130.360357142857,97.8636585365854,99.3839024390244,94.6392682926829,104.714634146341,98.4185365853659,90.0519512195122,90.1051219512195,18.8860814080078,81.7360714285714,92.770202020202,109.03,79.5891176470588,68.5468965517241,86.0518968253968,127.107037037037,101.730606060606,48.2278571428571,84.4034285714286,91.4228365384615,89.9717647058824,104.003823529412,36.3853571428571,131.368928571429,139.003928571429,53.0031978021978,56.0205462184874,133.155571428571,133.282714285714,130.808428571429,99.8081818181818,140.433214285714,112.749583333333,116.8725,123.850714285714,63.3562063492063,66.437012987013,122.06,64.38,130.296428571429,98.16,98.07,88.5709649122807,68.5359925788497,58.9024967532468,64.13,59.58,61.96,60.27,63.21
2013-01-22,96.2881481481482,93.2192,115.89810090703,90.908275862069,63.2681720430108,81.8395600554785,71.7947368421053,114.1075,69.1614285714286,63.9171428571429,61.5342857142857,66.44,130.355,97.8619512195122,99.3834146341463,94.6356097560976,104.707804878049,98.4112195121951,90.0517073170732,90.1007317073171,18.8794260312084,81.7113333333333,92.7588888888889,109.025714285714,79.5814537815126,68.5393103448276,86.0426836734694,127.096296296296,101.72303030303,48.2032142857143,84.4017142857143,91.4134134615385,89.9652941176471,104,36.3530952380952,131.360714285714,138.995,52.9809047619048,55.9862244897959,133.147,133.277,130.782,99.799696969697,140.425,112.749375,116.86875,123.834285714286,63.3379365079365,66.3982857142857,122.01,64.35,130.29,98.13,98.04,88.5685087719298,68.4786394557823,58.8789174603175,64.1,59.55,61.94,60.25,63.17
2013-01-23,96.2677777777778,93.20824,115.88758812616,90.8893103448276,63.2531182795699,81.8342038834951,71.6418571428571,114.1,69.14,63.86,61.49,66.4046153846154,130.349642857143,97.860243902439,99.3829268292683,94.6319512195122,104.700975609756,98.4039024390244,90.0514634146341,90.0963414634146,18.8727706544091,81.6968179271709,92.7475757575758,109.021428571429,79.5618235294118,68.531724137931,86.0199681122449,127.085555555556,101.715454545455,48.2,84.4,91.4039903846154,89.9588235294118,103.991379310345,36.3260714285714,131.3525,138.986071428571,52.9446666666667,55.9723469387755,133.138428571429,133.271285714286,130.755571428571,99.7912121212121,140.416785714286,112.749166666667,116.865,123.817857142857,63.3107142857143,66.3605408163265,121.98,64.32,130.283571428571,98.11,98.02,88.5660526315789,68.4393095238095,58.8573611111111,64.05,59.52,61.91,60.21,63.14
2013-01-24,96.2474074074074,93.19728,115.87741187384,90.8703448275862,63.238064516129,81.8287669902913,71.5546666666667,114.087142857143,69.1128571428571,63.83,61.4457142857143,66.3692307692308,130.344285714286,97.8585365853658,99.3824390243902,94.6282926829268,104.694146341463,98.3965853658537,90.0512195121951,90.0919512195122,18.8661152776098,81.6858283313325,92.7362626262626,109.017142857143,79.5514145658263,68.5241379310345,86.0040625,127.074814814815,101.707878787879,48.1966666666667,84.3958333333333,91.3945673076923,89.9523529411765,103.98275862069,36.3056904761905,131.344285714286,138.977142857143,52.9188367346939,55.9561734693878,133.129857142857,133.265571428571,130.729142857143,99.7827272727273,140.408571428571,112.748958333333,116.86125,123.801428571429,63.2943478260869,66.3349129651861,121.94,64.3,130.277142857143,98.1,98.01,88.5635964912281,68.4602142857143,58.8349214285714,64.02,59.49,61.89,60.18,63.12
2013-01-25,96.227037037037,93.18632,115.869321428571,90.8513793103448,63.2319565217391,81.8229417475728,71.5231666666667,114.074285714286,69.0857142857143,63.8,61.4014285714286,66.3338461538462,130.338928571429,97.8568292682927,99.3819512195122,94.6246341463415,104.687317073171,98.3892682926829,90.0509756097561,90.0875609756097,18.8589845167533,81.669099378882,92.7241414141414,109.012857142857,79.5422916666667,68.5165517241379,85.9943014705882,127.064074074074,101.700303030303,48.1737254901961,84.3916666666667,91.3844711538461,89.9458823529412,103.974137931034,36.2798125,131.336071428571,138.968214285714,52.8850178571429,55.9280357142857,133.121285714286,133.259857142857,130.702714285714,99.7742424242424,140.400357142857,112.74875,116.8575,123.785,63.2798206521739,66.3142279411765,121.91,64.27,130.270714285714,98.09,98,88.5607814608637,68.4525,58.809546875,64,59.46,61.87,60.15,63.09
2013-01-26,96.2066666666667,93.17536,115.858,90.8324137931035,63.2361304347826,81.8167281553398,71.4481953125,114.061428571429,69.0585714285714,63.77,61.3571428571429,66.2984615384615,130.333571428571,97.8551219512195,99.3814634146341,94.6209756097561,104.680487804878,98.3819512195122,90.0507317073171,90.0831707317073,18.8513783718398,81.6617934782609,92.7107868782161,109.008571428571,79.54,68.5089655172414,85.9788235294118,127.053333333333,101.692727272727,48.1571911764706,84.3875,91.3737043940355,89.9394117647059,103.965517241379,36.2592857142857,131.327857142857,138.959285714286,52.8680625,55.8835763888889,133.112714285714,133.254142857143,130.676285714286,99.7657575757576,140.392142857143,112.748541666667,116.85375,123.768571428571,63.2515833333333,66.283,121.88,64.24,130.264285714286,98.07,97.98,88.5478846153846,68.439,58.78733125,63.97,59.43,61.85,60.12,63.07
2013-01-27,96.1862962962963,93.1644,115.852071428571,90.8134482758621,63.2400434782609,81.8109029126214,71.4453287337662,114.048571428571,69.0314285714286,63.74,61.3128571428571,66.2630769230769,130.328214285714,97.8534146341463,99.3809756097561,94.6173170731707,104.673658536585,98.3746341463415,90.050487804878,90.0787804878049,18.8442476109834,81.6582857142857,92.694716981132,109.004285714286,79.54,68.5013793103448,85.9646428571428,127.042592592593,101.685151515152,48.1451804511278,84.3833333333333,91.363730964467,89.9329411764706,103.956896551724,36.2355965463108,131.319642857143,138.950357142857,52.8375,55.8397863247863,133.104142857143,133.248428571429,130.649857142857,99.7572727272727,140.383928571429,112.748333333333,116.85,123.752142857143,63.2262454212454,66.2537142857143,121.85,64.21,130.257857142857,98.05,97.97,88.5305769230769,68.4124183673469,58.7644464285714,63.95,59.4,61.83,60.09,63.04
2013-01-28,96.1659259259259,93.15344,115.841806122449,90.7944827586207,63.2436956521739,81.8054660194175,71.4812337662338,114.035714285714,69.0042857142857,63.71,61.2685714285714,66.2276923076923,130.322857142857,97.8517073170732,99.380487804878,94.6136585365854,104.666829268293,98.3673170731707,90.050243902439,90.0743902439024,18.8375922341841,81.6426071428571,92.6788679245283,109,79.54,68.4937931034483,85.9530952380952,127.031851851852,101.677575757576,48.1321052631579,84.3791666666667,91.3544923857868,89.9264705882353,103.948275862069,36.2097575953458,131.311428571429,138.941428571429,52.832012987013,55.7937692307692,133.095571428571,133.242714285714,130.623428571429,99.7487878787879,140.375714285714,112.748125,116.84625,123.735714285714,63.2041117216117,66.2260714285714,121.82,64.18,130.251428571429,98.05,97.96,88.5144230769231,68.3939387755102,58.7377642857143,63.93,59.39,61.81,60.07,63.02
2013-01-29,96.1455555555556,93.14248,115.83049744898,90.7755172413793,63.247347826087,81.7966855557757,71.4882857142857,114.022857142857,68.9771428571429,63.68,61.2242857142857,66.1923076923077,130.3175,97.85,99.38,94.61,104.66,98.36,90.05,90.07,18.8309368573848,81.6480357142857,92.6630188679245,108.996,79.54,68.4862068965517,85.9411904761905,127.021111111111,101.67,48.13,84.375,91.3452538071066,89.92,103.939655172414,36.2011764705882,131.303214285714,138.9325,52.812987012987,55.7777330827068,133.087,133.237,130.597,99.740303030303,140.3675,112.747916666667,116.8425,123.719285714286,63.1861394557823,66.1883333333333,121.78,64.16,130.245,98.05,97.96,88.4982692307692,68.4157551020408,58.725475,63.92,59.38,61.79,60.06,63.01
2013-01-30,96.1251851851852,93.13152,115.820267857143,90.7565517241379,63.251,81.7774285714286,71.5293333333333,114.01,68.95,63.65,61.18,66.1569230769231,130.312142857143,97.85,99.3703448275862,94.5934482758621,104.644482758621,98.3496551724138,90.0486206896552,90.0762068965517,18.8242814805855,81.6503296703297,92.6471698113208,108.992,79.5391071428571,68.4786206896552,85.9392063492064,127.01037037037,101.660357142857,48.13,84.3708333333333,91.3360152284264,89.9167857142857,103.931034482759,36.1912698412698,131.295,138.923571428571,52.7760714285714,55.7635526315789,133.078428571429,133.229857142857,130.565571428571,99.7318181818182,140.359285714286,112.747708333333,116.83875,123.702857142857,63.1724536178108,66.1559523809524,121.76,64.13,130.238571428571,98.04,97.95,88.4821153846154,68.474693877551,58.7117222689076,63.9,59.36,61.78,60.04,62.99
2013-01-31,96.1048148148148,93.12056,115.813956043956,90.7375862068966,63.254652173913,81.7574285714286,71.5545238095238,113.997894736842,68.9228571428571,63.62,61.1357142857143,66.1215384615385,130.306785714286,97.85,99.3606896551724,94.5768965517241,104.628965517241,98.3393103448276,90.0472413793103,90.0824137931034,18.8176261037862,81.6630036630036,92.631320754717,108.988,79.5279166666667,68.4710344827586,85.9251213818861,126.99962962963,101.650714285714,48.1114285714286,84.3666666666667,91.3267766497462,89.9135714285714,103.922413793103,36.1626797385621,131.286785714286,138.914642857143,52.747,55.7102142857143,133.069857142857,133.222714285714,130.534142857143,99.7233333333333,140.351071428571,112.7475,116.835,123.686428571429,63.151525974026,66.1648469387755,121.72,64.1,130.232142857143,98,97.92,88.4659615384615,68.4526609105181,58.6933705882353,63.89,59.34,61.76,60.02,62.96
2013-02-01,96.0844444444444,93.1096,115.798046822742,90.7186206896552,63.2582947859404,81.7367142857143,71.15248,113.985789473684,68.8957142857143,63.59,61.0914285714286,66.0861538461538,130.301428571429,97.85,99.3510344827586,94.5603448275862,104.613448275862,98.3289655172414,90.0458620689655,90.0886206896552,18.8107330349583,81.6455555555555,92.6149056603774,108.984,79.505,68.4634482758621,85.8982032085562,126.988888888889,101.641071428571,48.1098333333333,84.3625,91.3172081218274,89.9103571428572,103.913793103448,36.1432880844645,131.278571428571,138.905714285714,52.7187583333333,55.6828,133.061285714286,133.215571428571,130.502714285714,99.7148484848485,140.342857142857,112.747291666667,116.83125,123.67,63.1246153846154,66.142989010989,121.69,64.07,130.225714285714,97.98,97.9,88.4492307692308,68.3687307692308,58.6647269230769,63.83,59.29,61.73,59.98,62.93
2013-02-02,96.0640740740741,93.09864,115.790869565217,90.6996551724138,63.2425287356322,81.7145714285714,71.1241173076923,113.973684210526,68.8685714285714,63.56,61.0471428571429,66.0507692307692,130.296071428571,97.85,99.3413793103448,94.5437931034483,104.597931034483,98.3186206896552,90.0444827586207,90.0948275862069,18.8033645820733,81.63,92.597366745283,108.98,79.4866502192983,68.4558620689655,85.8689914772727,126.978148148148,101.631428571429,48.1008854166667,84.3583333333333,91.3069796954315,89.9071428571429,103.905172413793,36.1234615384615,131.270357142857,138.896785714286,52.6881640625,55.678875,133.052714285714,133.208428571429,130.471285714286,99.7063636363636,140.334642857143,112.747083333333,116.8275,123.672857142857,63.1116105769231,66.1170559954751,121.65,64.04,130.219285714286,97.97,97.89,88.444054054054,68.3649356617647,58.6356472027972,63.81,59.27,61.71,59.95,62.91
2013-02-03,96.0437037037037,93.08768,115.781547619048,90.6806896551724,63.2149425287356,81.6931428571429,71.0963873626374,113.961578947368,68.8414285714286,63.53,61.0028571428571,66.0153846153846,130.290714285714,97.85,99.331724137931,94.5272413793103,104.582413793103,98.308275862069,90.0431034482759,90.1010344827586,18.7962338212169,81.6242142857143,92.5815,108.976,79.4774538619275,68.448275862069,85.8616071428571,126.967407407407,101.621785714286,48.0881884057971,84.3541666666667,91.2970812182741,89.9039285714286,103.896551724138,36.1183082706767,131.262142857143,138.887857142857,52.6645833333333,55.6454090909091,133.044142857143,133.201285714286,130.439857142857,99.6978787878788,140.326428571429,112.746875,116.82375,123.675714285714,63.0859472049689,66.0922794117647,121.64,64.01,130.212857142857,97.96,97.88,88.4521621621622,68.3881092436975,58.6221636363636,63.78,59.24,61.69,59.93,62.89
2013-02-04,96.0233333333333,93.07672,115.769666666667,90.661724137931,63.1891954022989,81.6731428571429,71.0360056390978,113.949473684211,68.8142857142857,63.5,60.9585714285714,65.98,130.285357142857,97.85,99.3220689655172,94.5106896551724,104.566896551724,98.2979310344828,90.041724137931,90.1072413793103,18.7895784444176,81.6108796992481,92.5675,108.972,79.4657792207792,68.4406896551724,85.8435714285714,126.956666666667,101.612142857143,48.0818966282165,84.35,91.2878426395939,89.9007142857143,103.887931034483,36.1002631578947,131.253928571429,138.878928571429,52.652104978355,55.59670995671,133.035571428571,133.194142857143,130.408428571429,99.6893939393939,140.318214285714,112.746666666667,116.82,123.678571428571,63.0671140195209,66.0738798701299,121.61,63.98,130.206428571429,97.94,97.86,88.4597297297297,68.3835,58.5990206349206,63.75,59.21,61.66,59.9,62.87
2013-02-05,96.002962962963,93.06576,115.753428571429,90.6427586206897,63.1634482758621,81.663887755102,70.9998872180451,113.937368421053,68.7871428571429,63.47,60.9142857142857,66.0128571428571,130.28,97.85,99.3124137931034,94.4941379310345,104.551379310345,98.2875862068965,90.0403448275862,90.1134482758621,18.7829230676182,81.5902631578947,92.5535,108.968,79.46,68.4331034482759,85.8176552795031,126.945925925926,101.6025,48.0730376766091,84.3458333333333,91.2786040609137,89.8975,103.879310344828,36.071,131.245714285714,138.87,52.6213636363636,55.5708020050125,133.027,133.187,130.377,99.6809090909091,140.31,112.746458333333,116.81625,123.681428571429,63.0417959183673,66.0453463203463,121.58,63.95,130.2,97.92,97.85,88.4672972972973,68.3603888888889,58.5779972222222,63.73,59.19,61.64,59.87,62.84
